Date,Headline,URL,Opening Text,Source,Country,Subregion,Language
29-Jan-2019 11:34AM,赛车手用过3D打印技术后，投资创办了一家3D打印公司,http://www.nanjixiong.com/thread-132253-1-1.html,一个技术好不好，用过它的人最有发言权，如果一个人用过3D打印技术后，觉得他可以创办一家公司，那么这项技术一定是有非常大的优势的。\n\nnascar-driver-brad-keselowski-started-a-3d-printing-company-1.jpg (31.05...,南极熊3D打印网,China,,Chinese (simpl.)
29-Jan-2019 11:32AM,"How businesses ride the artificial intelligence wave, and how you can formulate your AI strategy",http://www.wiredfocus.com/how-businesses-ride-the-artificial-intelligence-wave-and-how-you-can-formulate-your-ai-strategy/,"The need of the hour is for productive, effective, innovative and humane artificial intelligence solutions, as this bestselling author...",Wiredfocus,Nigeria,,English
29-Jan-2019 11:32AM,吉利:再度夺冠 2018年中国品牌销量解析,http://www.chinaautosupplier.com/newslast-72436.html,品牌销量概述/第一名：吉利增长12.31%...,中国汽车供应商网,China,Beijing,Chinese (simpl.)
29-Jan-2019 11:30AM,【日経新聞1面】世界的に社債格下げ増加傾向、デフォルト懸念【本日の材料と銘柄】,https://news.finance.yahoo.co.jp/detail/20190129-01070702-fisf-stocks,世界的に社債格下げ増加傾向、デフォルト懸念\n企業格下げが世界で増加、格付け変更の64%...,Yahoo!ファイナンス_news,Japan,,Japanese
29-Jan-2019 11:29AM,"Global Oil and Gas Measuring Instrumentation Market Growth Analysis, Share, Demand by Regions, Types and Analysis of Key Players- Research Forecasts to 2025",http://icrowdnewswire.com/2019/01/28/global-oil-and-gas-measuring-instrumentation-market-growth-analysis-share-demand-by-regions-types-and-analysis-of-key-players-research-forecasts-to-2025/,"Oil and Gas Measuring Instrumentation Market is drafted after detailed analysis of various key market factors like market size, market...",iCrowdNewswire,United States,,English
29-Jan-2019 11:29AM,2019年01月28日进口批件发布通知,http://www.cmdi.org.cn/publish/default/scrollingshow/content/2019012910180717171.htm,序号\n\n受理号\n\n产品名称\n\n申请人\n\n代理人\n\n备注\n\n1\n\nJQY1701266\n\n导丝\n\nテルモ株式会社\n\n泰尔茂（中国）投资有限公司\n\n在领取新的医疗器械注册证书时，均应提交原医疗器械证书原件\n\n2\n\nJQY1701580\n\n镍钛诺取石网篮\n\nCook...,中国医疗器械信息网,China,,Chinese (simpl.)
29-Jan-2019 11:27AM,January is running true to form this year,https://triblive.com/business/johndorfman/14553865-74/january-is-running-true-to-form-this-year,"No month has more stock-market lore associated with it than January.\n\nYes, October is known as the haunt of crashes. But January is known...",Trib Live,United States,Pennsylvania,English
29-Jan-2019 11:25AM,GE公司计划继续在法国削减燃气轮机等工作岗位,http://www.mw35.com/Article/NewsItem/79033,1月22日，法国工会表示，GE公司计划继续在法国削减468个工作岗位，其中包括原阿尔斯通电力系统公司的部分员工。GE公司也向法新社证实，正在和法国工会就裁员问题进行谈判。...,中国金属加工网,China,,Chinese (simpl.)
29-Jan-2019 11:24AM,"Global Industrial Tomography Systems Market Growth Opportunities, Industry Analysis, Size, Share, Geographic Segmentation & Competitive Landscape Report to 2025",http://icrowdnewswire.com/2019/01/28/global-industrial-tomography-systems-market-growth-opportunities-industry-analysis-size-share-geographic-segmentation-competitive-landscape-report-to-2025/,"Industrial Tomography Systems Market is drafted after detailed analysis of various key market factors like market size, market trends,...",iCrowdNewswire,United States,,English
29-Jan-2019 11:24AM,Detienen por robo a 10 personas durante fin de semana,http://www.codigoveracruz.com/resumen.php?id=38084,"Se incautaron armas, ganado y se recuperaron vehículos",Código Veracruz,Mexico,,Spanish / Castilian
29-Jan-2019 11:21AM,CAR-T发展及市场环境浅谈,http://www.iivd.net/article-16455-1.html,摘要: 免疫疗法是当下肿瘤治疗领域最具前景的发展方向之一。随着PD-(L)1等免疫检查点抑制剂应用范围逐渐扩大，CAR-T疗法研究不断出现新的进展，CAR-T疗法作为有别于传统药物的“活药”，不仅对复发、难治性肿瘤患者表现出 ...,小桔灯网,China,,Chinese (simpl.)
29-Jan-2019 11:21AM,"Women's Health Rehabilitation Products Market to Register Mammoth Growth, Revenue to Surge to US$ 3.30 Billion by 2021",http://www.digitaljournal.com/pr/4130452,,Digital Journal,Canada,,English
29-Jan-2019 11:17AM,ಫ್ಲಿಪ್‌ಕಾರ್ಟ್ ಸೇಲ್‌ನಲ್ಲಿ ನಿಮ್ಮನ್ನು ದಂಗುಬಡಿಸುವ ಎಮ್‌ಐ ಡಿವೈಸ್ ಬೆಲೆ,https://m.dailyhunt.in/news/india/kannada/gizbot+kannada-epaper-kangiz/flipkaart+selnalli+nimmannu+dangubadisuva+emai+divais+bele-newsid-107407515,"ಗಣರಾಜ್ಯೋತ್ಸವದ ಸುವರ್ಣ ಅವಸರದಲ್ಲಿ ನಾವು ಹಲವಾರು ಆಫರ್‌ಗಳನ್ನು ದಿರಿಸು, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಉಪಕರಣಗಳು, ಗೃಹೋಪಯೋಗಿ ವಸ್ತುಗಳು ಮತ್ತು ಇನ್ನಿತರ ದಿನಬಳಕೆಯ...",dailyhunt-kannada,India,,Kannada
29-Jan-2019 11:17AM,Toshiba unveils robot to investigate melted nuclear fuel at Fukushima,https://www.pressherald.com/2019/01/28/toshiba-unveils-robot-to-investigate-melted-nuclear-fuel-at-fukushima/,Experiments with the new probe are planned in February.,The Portland Press Herald,United States,Maine,English
29-Jan-2019 11:14AM,盘点国外工业物联网五大巨头，谷歌苹果不在其中,http://www.chuandong.com/news/news.aspx?id=228312,某海外媒体列出了国外五大工业物联网（IIoT）巨头，谷歌苹果都不在列，让我们看看都有谁吧！\n\n第一巨头：Cisco，跃跃欲试全力以赴...,中国传动网,China,Guangdong,Chinese (simpl.)
29-Jan-2019 11:08AM,对于这台老款丰田AE86的综合改装或许你应该了解一下滴,https://mbd.baidu.com/newspage/data/landingsuper?context=%7B%22nid%22%3A%22news_10196838357547163126%22%7D&n_type=1&p_from=4,转载自百家号作者：专注汽车资讯解说...,百度百家,China,,Chinese (simpl.)
29-Jan-2019 11:03AM,Toshiba designs robot to probe depths of Japan's melted Fukushima nuclear reactor,https://www.firstpost.com/tech/science/toshiba-designs-robot-to-probe-depths-of-japans-melted-fukushima-nuclear-reactor-5979311.html,Toshiba Corp unveiled a remote-controlled robot with tongs on Monday that it hopes will be able to probe the inside of one of the three...,Firstpost.com,India,National,English
29-Jan-2019 11:02AM,Flexible Series Compensation Market Size by 2025: QY Research,http://prsync.com/qy-research/flexible-series-compensation-market-size-by--qy-research-2900592/,"Global Flexible Series Compensation market report is first of its kind research report that covers the overview, summary, market dynamics,...",Prsync.com,United States,,English
29-Jan-2019 11:02AM,新三板回暖明显：做市股最高涨幅超50% 两只白马股创出阶段新高!（附名单）,http://www.yjcf360.com/sanban/17555660.htm,摘要： 近期，新三板市场出现回暖迹象，一波做市股率先上涨，明朝万达、爱廸新能等5只个股涨幅超过30%。其中创新成指成分股表现突出，做为新三板的“尖子生”，西部超导、成大生物股价均创出阶段新高。5只做市股涨超3...,赢家财富网,China,Henan,Chinese (simpl.)
29-Jan-2019 11:01AM,中国营收差冲击美股财报 大摩建议减码,http://www.epochtimes.com/gb/19/1/29/n11009183.htm,,大纪元新闻网,China,,Chinese (simpl.)
29-Jan-2019 11:01AM,中國營收差衝擊美股財報 大摩建議減碼,http://www.epochtimes.com/b5/19/1/29/n11009183.htm,,大纪元新闻网,China,,Chinese (trad.)
29-Jan-2019 10:58AM,中國航空需求強勁，豐達科(3004)94不怕貿易戰!,http://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=13211,清明假期期間，國際上的中美貿易大戰越演越烈，4/3先是美國公布提高來自中國進口500億美金的商品清單，中國商務部隨即在4/4宣布對等500億美金的關稅報復，4/5川普總統加碼表示將考慮再追加1000億美金的關稅清單，中國大陸政府也立刻鄭重聲明：「奉陪到底、不惜付出任何代價。」...,富聯網,Taiwan,,Chinese (trad.)
29-Jan-2019 10:56AM,吉利再度夺冠 2018年中国品牌销量解析,http://www.autojingji.com/html/kanche/20190129/460602_1.html,品牌销量概述/第一名：吉利增长12.31% 春节前夕，各汽车厂商陆续公布了自己的2018年销量成绩单，汽车之家新闻频道会在未来几天内为大家带来中国品牌、主流合资品牌、豪华品牌2018年度销量解析。众所周知，2018年中国车市 ...,汽车经济网,China,,Chinese (simpl.)
29-Jan-2019 10:55AM,新三板回暖明显：做市股最高涨幅超50% 两只白马股创出阶段新高!（附名单）,http://xinsanban.123.com.cn/show/1521-10311039.html,（原标题：新三板回暖明显：做市股最高涨幅超50% 两只白马股创出阶段新高!（附名单））\n近期，新三板市场出现回暖迹象，一波做市股率先上涨，明朝万达、爱廸新能等5只个股涨幅超过30%。\n其中创新成指成分股表现突出，做为新三板的“尖子生”，西部超导、成大生物股价均创出阶段新高。...,123校园联盟,China,Guangdong,Chinese (simpl.)
29-Jan-2019 10:55AM,吉利再度夺冠 2018年中国品牌销量解析,http://auto.rednet.cn/news/20191/3243332.html,,红网 - 汽车,China,Hunan,Chinese (simpl.)
29-Jan-2019 10:54AM,盘点国外工业物联网五大巨头，谷歌苹果不在其中,http://article.cechina.cn/19/0129/09/20190129092750.htm,某海外媒体列出了国外五大工业物联网（IIoT）巨头，谷歌苹果都不在列，让我们看看都有谁吧！\n\n第一巨头：Cisco，跃跃欲试全力以赴...,控制工程网,China,Beijing,Chinese (simpl.)
29-Jan-2019 10:52AM,Global Water and Wastewater Treatment Equipment Industry,http://www.ktvn.com/story/39865920/global-water-and-wastewater-treatment-equipment-industry,This report analyzes the worldwide markets for Water and Wastewater Treatment Equipment in US$ Million by the following End-Use Segments:...,KTVN Channel 2,United States,Nevada,English
29-Jan-2019 10:51AM,凝心聚力，谋远共赢！2019智能制造再启征程 ——易往信息与恒隆集团签署战略重组框架 ...,http://chinanpn.com/portal.php?mod=view&aid=946502,摘要: 资本遇冷，环境制约，制造业路在何方？转眼间已经迈入2019年，然而“资本寒冬”再一次席卷而归。ofo全线溃败、“锤子”资产再遭冻结，我国经济在未来一个周期内均将处于下行阶段。面对世界经济的大环境，我们应重新 ...,中国新闻采编网,China,Beijing,Chinese (simpl.)
29-Jan-2019 10:49AM,US telecoms giant AT&T eyeing more renewables deals,https://www.rechargenews.com/transition/1686780/us-telecoms-giant-atandt-eyeing-more-renewables-deals,Last year's 820MW package of wind deals with NextEra was among the most important in the corporate renewables market,Recharge,Norway,,English
29-Jan-2019 10:40AM,1月29日ABS石化出厂价,http://info.plas.hc360.com/2019/01/290940682546.shtml,慧聪塑料网讯：1月29日ABS石化出厂价 牌号\n厂家\n区域\n价格\n涨跌\n\n275\n辽通化工\n\n11400\n0\n\n275\n上海高桥\n中石化华东\n11800\n0\n\n8391\n上海高桥\n中石化华东\n12700\n0\n\n0215A\n吉林石化\n中油西南\n12750\n0\n\n0215A...,慧聪网塑料网,China,,Chinese (simpl.)
29-Jan-2019 10:36AM,吉利再度夺冠 2018年中国品牌销量解析,http://www.sinocars.com.cn/news/show.aspx?cid=22&id=127554,品牌销量概述/第一名：吉利增长12.31%...,中国汽车网群,China,Beijing,Chinese (simpl.)
29-Jan-2019 10:33AM,AB罗克韦尔1734-IE2V,http://www.uggd.com/news/yjnews/2019-01-29/30495781.html,AB罗克韦尔1734-IE2VT3m模具联盟网\n\nAB罗克韦尔1734-IE2VT3m模具联盟网\n\nAB罗克韦尔1734-IE2VT3m模具联盟网\n\n什么都可以抛去，唯有信仰不能抛去；T3m模具联盟网\n\n什么都可以接受，唯独屈辱不能接受。T3m模具联盟网...,模具联盟网,China,Fujian,Chinese (simpl.)
29-Jan-2019 10:32AM,不输奥迪 吉利FY11搭载法雷奥矩阵大灯,http://www.auto1688.com.cn/news/175/auto201901290932476856.html,日前，我们从吉利官方获悉，FY11车型搭载了来自法雷奥的矩阵式全LED大灯，配备了行业领先的自适应前照灯系统，可以实现自适应光型调节、随动转向弯道照明、防眩目远光、人车互动光语等丰富功能。\n\n【大灯解读】...,中华汽配网,China,,Chinese (simpl.)
29-Jan-2019 10:32AM,医疗器械行业加速发展，2019Medtec中国展规模再创新高,https://www.toutiao.com/i6651725695321899534/,上海2019年1月29日电 --...,今日头条,China,,Chinese (simpl.)
29-Jan-2019 10:30AM,医疗器械行业加速发展，2019Medtec中国展规模再创新高,http://www.acrofan.cn/detail.php?number=18951,上海2019年1月29日电 /美通社/ --...,ACROFAN,China,,Chinese (simpl.)
